"Id","Day","Date","Exercise","Load","RepTarget","RepActual","Note"
803,"Tuesday","2022-11-01","Bicep Curl",75,10,10,""
804,"Thursday","2022-11-03","Squat",190,5,5,"Hamstrings and adductors very sore, probably readjusting going light today, also on keto cut so feel a lot weaker as I am adjusting to ketosis"
805,"Thursday","2022-11-03","Squat",190,5,5,"Hamstrings and adductors very sore, probably readjusting going light today, also on keto cut so feel a lot weaker as I am adjusting to ketosis"
806,"Thursday","2022-11-03","Squat",190,5,5,"Hamstrings and adductors very sore, probably readjusting going light today, also on keto cut so feel a lot weaker as I am adjusting to ketosis"
807,"Thursday","2022-11-03","Press",55,2,2,""
808,"Thursday","2022-11-03","Press",55,2,2,""
809,"Thursday","2022-11-03","Press",55,2,2,""
810,"Friday","2022-11-04","Deadlift",275,5,5,"Attempting again today"
811,"Friday","2022-11-04","Deadlift",275,5,5,"Attempting again today"
812,"Friday","2022-11-04","Deadlift",275,5,5,"Attempting again today"
813,"Friday","2022-11-04","Press",55,3,3,"Attempting again today after having more protein :)"
814,"Friday","2022-11-04","Press",55,3,3,"Attempting again today after having more protein :)"
815,"Friday","2022-11-04","Press",55,3,3,"Attempting again today after having more protein :)"
816,"Friday","2022-11-04","Press",55,3,3,"Attempting again today after having more protein :)"
817,"Friday","2022-11-04","Press",55,3,3,"Attempting again today after having more protein :)"
818,"Monday","2022-11-07","Deadlift",310,3,3,"Doing Upper, Lower, Rest, Upper, Lower, Rest, Rest (5x5 and 5x10)"
819,"Monday","2022-11-07","Deadlift",310,3,3,"Doing Upper, Lower, Rest, Upper, Lower, Rest, Rest (5x5 and 5x10)"
820,"Monday","2022-11-07","Deadlift",310,3,3,"Doing Upper, Lower, Rest, Upper, Lower, Rest, Rest (5x5 and 5x10)"
821,"Monday","2022-11-07","Squat",150,10,10,""
822,"Monday","2022-11-07","Squat",150,10,10,""
823,"Monday","2022-11-07","Squat",150,10,10,""
824,"Monday","2022-11-07","Squat",150,10,10,""
825,"Monday","2022-11-07","Squat",150,10,10,""
826,"Monday","2022-11-07","Abs",1,15,15,""
827,"Monday","2022-11-07","Abs",1,15,15,""
828,"Monday","2022-11-07","Abs",1,12,12,""
829,"Monday","2022-11-07","Abs",1,12,12,""
830,"Monday","2022-11-07","Abs",1,12,12,""
831,"Tuesday","2022-11-08","Bench",140,5,5,""
832,"Tuesday","2022-11-08","Bench",140,5,5,""
833,"Tuesday","2022-11-08","Bench",140,5,5,""
834,"Tuesday","2022-11-08","Bench",140,5,5,""
835,"Tuesday","2022-11-08","Bench",140,5,5,""
836,"Tuesday","2022-11-08","Row",140,5,5,""
837,"Tuesday","2022-11-08","Row",140,5,5,""
838,"Tuesday","2022-11-08","Row",140,5,5,""
839,"Tuesday","2022-11-08","Row",140,5,5,""
840,"Tuesday","2022-11-08","Row",140,5,5,""
841,"Tuesday","2022-11-08","Press",115,3,3,""
842,"Tuesday","2022-11-08","Press",115,3,3,""
843,"Tuesday","2022-11-08","Press",115,3,3,""
844,"Tuesday","2022-11-08","Press",115,3,3,""
845,"Tuesday","2022-11-08","Press",115,3,3,""
846,"Thursday","2022-11-10","Squat",260,4,4,"Going to 2x week at 5x5 and then 3x week at 5x5"
847,"Thursday","2022-11-10","Squat",260,4,4,"Going to 2x week at 5x5 and then 3x week at 5x5"
848,"Thursday","2022-11-10","Squat",260,4,4,"Going to 2x week at 5x5 and then 3x week at 5x5"
849,"Friday","2022-11-11","Bench",190,3,3,"Failed on first set"
850,"Friday","2022-11-11","Bench",190,2,2,"Failed on first set"
851,"Friday","2022-11-11","Bench",190,2,2,"Failed on first set"
852,"Friday","2022-11-11","Bench",190,2,2,"Failed on first set"
853,"Friday","2022-11-11","Bench",190,2,2,"Failed on first set"
854,"Friday","2022-11-11","Row",165,5,5,"Felt easy"
855,"Friday","2022-11-11","Row",165,5,5,"Felt easy"
856,"Friday","2022-11-11","Row",165,5,5,"Felt easy"
857,"Friday","2022-11-11","Row",165,5,5,"Felt easy"
858,"Friday","2022-11-11","Row",165,5,5,"Felt easy"
859,"Friday","2022-11-11","Press",115,4,4,""
860,"Friday","2022-11-11","Press",115,4,4,""
861,"Friday","2022-11-11","Press",115,4,4,""
862,"Friday","2022-11-11","Press",115,4,4,""
863,"Friday","2022-11-11","Press",115,4,4,""
864,"Monday","2022-11-14","Bench",185,4,4,"Feeling muscle soreness in right shoulder"
865,"Monday","2022-11-14","Bench",185,4,4,"Starting PPL routine, same volume of 3 days just spread over 6, current rest time is high 4 min, reduce next session"
866,"Monday","2022-11-14","Bench",185,4,4,"Wider grip feels better, a lot of leg drive happening"
867,"Monday","2022-11-14","Bench",185,4,4,""
868,"Monday","2022-11-14","Bench",185,4,4,""
869,"Monday","2022-11-14","Press",120,4,4,"Starting PPL routine, same volume of 3 days just spread over 6, current rest time is high 4 min, reduce next session"
870,"Monday","2022-11-14","Press",115,4,4,""
871,"Monday","2022-11-14","Press",115,4,4,""
872,"Monday","2022-11-14","Press",115,4,4,""
873,"Monday","2022-11-14","Press",115,4,4,""
874,"Monday","2022-11-14","Press",45,8,8,"Drop set with just the bar for 8 reps"
875,"Monday","2022-11-14","Skull-crusher",45,12,12,"Adding skullcrushers 2 sets of 12 for now"
876,"Monday","2022-11-14","Skull-crusher",45,12,12,""
877,"Tuesday","2022-11-15","Deadlift",310,3,3,"Starting PPL volume training (have higher volume than previous workout day)"
878,"Tuesday","2022-11-15","Deadlift",310,3,3,""
879,"Tuesday","2022-11-15","Deadlift",310,3,3,""
880,"Tuesday","2022-11-15","Deadlift",310,3,3,"Needed straps but did it! Only four sets this time, 5 for next round"
881,"Tuesday","2022-11-15","Row",135,10,10,"Not using bench anymore and it is a lot harder, 1 min rest"
882,"Tuesday","2022-11-15","Row",135,10,10,""
883,"Tuesday","2022-11-15","Row",135,10,10,""
884,"Tuesday","2022-11-15","Row",135,10,10,""
885,"Tuesday","2022-11-15","Row",135,10,10,""
886,"Tuesday","2022-11-15","Bicep Curl",95,8,8,""
887,"Tuesday","2022-11-15","Bicep Curl",95,8,8,""
888,"Tuesday","2022-11-15","Bicep Curl",95,8,8,""
889,"Tuesday","2022-11-15","Bicep Curl",45,12,12,"Pronated bar only for finisher"
890,"Wednesday","2022-11-16","Squat",275,4,4,""
891,"Wednesday","2022-11-16","Squat",275,4,4,""
892,"Wednesday","2022-11-16","Squat",275,3,3,""
893,"Wednesday","2022-11-16","Squat",275,4,4,""
894,"Wednesday","2022-11-16","Squat",275,1,1,""
895,"Wednesday","2022-11-16","Abs",1,15,15,""
896,"Wednesday","2022-11-16","Abs",1,15,15,""
897,"Wednesday","2022-11-16","Abs",1,15,15,""
898,"Wednesday","2022-11-16","Abs",1,15,15,""
899,"Wednesday","2022-11-16","Abs",1,15,15,""
900,"Thursday","2022-11-17","Press",115,5,5,""
901,"Thursday","2022-11-17","Press",115,3,3,""
902,"Thursday","2022-11-17","Press",115,4,4,""
903,"Thursday","2022-11-17","Press",115,4,4,""
904,"Thursday","2022-11-17","Press",115,4,4,"For some reason I feel it in my right shoulder"
905,"Thursday","2022-11-17","Press",115,3,3,"Added this set to have higher volume than previous push day"
906,"Thursday","2022-11-17","Skull-crusher",50,15,15,"to failure"
907,"Thursday","2022-11-17","Skull-crusher",50,15,15,""
908,"Thursday","2022-11-17","Skull-crusher",45,15,15,""
909,"Monday","2022-11-21","Squat",275,5,5,"That was heavy almost thought I wouldn’t get the fifth but I did :) "
910,"Monday","2022-11-21","Squat",235,5,5,""
911,"Monday","2022-11-21","Squat",205,5,5,""
912,"Monday","2022-11-21","Bench",200,1,1,"That’s my 1RM so maybe lower the weight"
913,"Monday","2022-11-21","Bench",185,5,5,"Felt very challenging"
914,"Monday","2022-11-21","Bench",185,5,5,"Felt very challenging"
915,"Monday","2022-11-21","Row",185,5,5,"Felt very challenging"
916,"Monday","2022-11-21","Row",185,5,5,""
917,"Monday","2022-11-21","Squat",170,5,5,""
918,"Monday","2022-11-21","Bench",150,5,5,""
919,"Monday","2022-11-21","Row",150,5,5,""
920,"Monday","2022-11-21","Squat",135,5,5,"Starting madcow 5x5"
921,"Monday","2022-11-21","Bench",125,5,5,""
922,"Monday","2022-11-21","Row",125,5,5,""
923,"Monday","2022-11-21","Bench",100,5,5,"Starting madcow 5x5"
924,"Monday","2022-11-21","Row",100,5,5,"Starting madcow 5x5"
925,"Monday","2022-11-21","Bicep Curl",45,15,15,"45lb plate for failure superset with skullcrusher / french press"
926,"Monday","2022-11-21","Bicep Curl",45,15,15,""
927,"Monday","2022-11-21","Bicep Curl",45,15,15,""
928,"Monday","2022-11-21","Skull-crusher",45,15,15,"45lb plate for failure superset with skullcrusher / french press"
929,"Monday","2022-11-21","Skull-crusher",45,15,15,""
930,"Monday","2022-11-21","Skull-crusher",45,15,15,""
931,"Wednesday","2022-11-23","Deadlift",310,5,5,"Really hard used straps got it in the end. Diet needs attention, going to try hardcore keto for a couple weeks with higher fat intake, if not then high freq eating "
932,"Wednesday","2022-11-23","Deadlift",270,5,5,"Had some BCAAs after"
933,"Wednesday","2022-11-23","Deadlift",235,5,5,"Feels really hard :S"
934,"Wednesday","2022-11-23","Squat",205,5,5,""
935,"Wednesday","2022-11-23","Squat",205,5,5,""
936,"Wednesday","2022-11-23","Deadlift",195,5,5,""
937,"Wednesday","2022-11-23","Squat",170,5,5,""
938,"Wednesday","2022-11-23","Squat",140,5,5,""
939,"Wednesday","2022-11-23","Press",125,2,2,""
940,"Wednesday","2022-11-23","Press",110,5,5,"Ate a Quest protein bar for more energy "
941,"Wednesday","2022-11-23","Press",95,5,5,""
942,"Wednesday","2022-11-23","Press",80,5,5,""
943,"Friday","2022-11-25","Squat",280,3,3,"DID"
944,"Friday","2022-11-25","Squat",240,5,5,""
945,"Friday","2022-11-25","Bench",205,3,3,""
946,"Friday","2022-11-25","Squat",205,5,5,""
947,"Friday","2022-11-25","Squat",205,8,8,""
948,"Friday","2022-11-25","Bench",175,5,5,""
949,"Friday","2022-11-25","Squat",170,5,5,""
950,"Friday","2022-11-25","Bench",150,5,5,""
951,"Friday","2022-11-25","Bench",150,8,8,""
952,"Friday","2022-11-25","Row",145,3,3,""
953,"Friday","2022-11-25","Squat",140,5,5,""
954,"Friday","2022-11-25","Bench",125,5,5,""
955,"Friday","2022-11-25","Row",125,5,5,""
956,"Friday","2022-11-25","Row",105,5,5,""
957,"Friday","2022-11-25","Row",105,8,8,""
958,"Friday","2022-11-25","Bench",100,5,5,""
959,"Friday","2022-11-25","Row",90,5,5,""
960,"Friday","2022-11-25","Row",70,5,5,""
961,"Tuesday","2022-11-29","Deadlift",315,5,5,"PR! Took my time though"
962,"Tuesday","2022-11-29","Deadlift",310,5,5,"Did not feel too hard (compared to last time I guess) "
963,"Tuesday","2022-11-29","Deadlift",295,2,2,""
964,"Tuesday","2022-11-29","Deadlift",225,3,3,""
965,"Tuesday","2022-11-29","Deadlift",185,3,3,""
966,"Tuesday","2022-11-29","Deadlift",135,3,3,"Warming up"
967,"Tuesday","2022-11-29","Squat",135,6,6,"Working on squat form"
968,"Tuesday","2022-11-29","Squat",135,6,6,""
969,"Tuesday","2022-11-29","Squat",135,6,6,""
970,"Tuesday","2022-11-29","Squat",135,6,6,""
971,"Tuesday","2022-11-29","Squat",135,6,6,""
972,"Tuesday","2022-11-29","Abs",1,15,15,""
973,"Tuesday","2022-11-29","Abs",1,15,15,""
974,"Tuesday","2022-11-29","Abs",1,15,15,""
975,"Tuesday","2022-11-29","Abs",1,15,15,""
976,"Tuesday","2022-11-29","Abs",1,15,15,""
977,"Wednesday","2022-11-30","Bench",205,2,2,""
978,"Wednesday","2022-11-30","Bench",205,2,2,""
979,"Wednesday","2022-11-30","Bench",205,3,3,"3RM"
980,"Wednesday","2022-11-30","Bench",185,3,3,""
981,"Wednesday","2022-11-30","Bench",185,3,3,""
982,"Wednesday","2022-11-30","Bench",135,4,4,""
983,"Wednesday","2022-11-30","Row",135,8,8,""
984,"Wednesday","2022-11-30","Row",135,10,10,""
985,"Wednesday","2022-11-30","Row",135,10,10,""
986,"Wednesday","2022-11-30","Row",135,8,8,""
987,"Wednesday","2022-11-30","Row",135,7,7,""
988,"Wednesday","2022-11-30","Press",110,5,5,"Push Press"
989,"Wednesday","2022-11-30","Press",110,6,6,""
990,"Wednesday","2022-11-30","Press",110,4,4,""
991,"Wednesday","2022-11-30","Bench",95,4,4,""
992,"Wednesday","2022-11-30","Press",75,5,5,""
993,"Wednesday","2022-11-30","Press",75,7,7,""
994,"Monday","2022-12-05","Deadlift",320,4,4,"That was challenging! "
995,"Monday","2022-12-05","Deadlift",320,1,1,"Going for the last 1 rep checking form with camera, right hand slip, poor grip (time to consider chalk?)"
996,"Monday","2022-12-05","Deadlift",315,3,3,"-"
997,"Monday","2022-12-05","Deadlift",305,2,2,"-"
998,"Monday","2022-12-05","Deadlift",230,5,5,"-"
999,"Monday","2022-12-05","Deadlift",205,5,5,"EZPZ"
1000,"Monday","2022-12-05","Deadlift",140,4,4,"Going for 5 lb heavier this week compared to last"
1001,"Monday","2022-12-05","Squat",135,7,7,"Going for 8 or 10, focusing on form"
1002,"Monday","2022-12-05","Squat",135,7,7,"Focusing on not letting the knees forward"
1003,"Monday","2022-12-05","Squat",135,7,7,""
1004,"Monday","2022-12-05","Squat",135,7,7,""
1005,"Monday","2022-12-05","Squat",135,10,10,""
1006,"Monday","2022-12-05","Bicep Curl",45,10,10,"With fat grip "
1007,"Monday","2022-12-05","Bicep Curl",45,10,10,""
1008,"Monday","2022-12-05","Bicep Curl",45,10,10,""
1009,"Monday","2022-12-05","Abs",1,16,16,"Going for 1 rep higher"
1010,"Monday","2022-12-05","Abs",1,16,16,""
1011,"Monday","2022-12-05","Abs",1,16,16,""
1012,"Monday","2022-12-05","Abs",1,16,16,""
1013,"Monday","2022-12-05","Abs",1,16,16,""
1014,"Tuesday","2022-12-06","Bench",185,4,4,"Felt like I had one left in the tank, going for 4 more sets of 185"
1015,"Tuesday","2022-12-06","Bench",185,4,4,""
1016,"Tuesday","2022-12-06","Bench",185,4,4,""
1017,"Tuesday","2022-12-06","Bench",185,4,4,""
1018,"Tuesday","2022-12-06","Bench",185,4,4,""
1019,"Tuesday","2022-12-06","Bench",135,5,5,""
1020,"Tuesday","2022-12-06","Row",135,10,10,"Pendlay Row"
1021,"Tuesday","2022-12-06","Row",135,10,10,"Pendlay Row"
1022,"Tuesday","2022-12-06","Row",135,10,10,"Pendlay Row"
1023,"Tuesday","2022-12-06","Row",135,10,10,"Pendlay Row"
1024,"Tuesday","2022-12-06","Row",135,10,10,"Pendlay Row"
1025,"Tuesday","2022-12-06","Press",100,8,8,"Drop to 100 for 10 reps?"
1026,"Tuesday","2022-12-06","Press",100,8,8,""
1027,"Tuesday","2022-12-06","Press",100,8,8,"Push press"
1028,"Tuesday","2022-12-06","Press",100,8,8,"Push press"
1029,"Tuesday","2022-12-06","Press",100,8,8,"Push press"
1030,"Tuesday","2022-12-06","Bench",95,5,5,""
1031,"Friday","2022-12-09","Squat",245,3,3,"Did 3 felt very hard… may need to eat more>"
1032,"Friday","2022-12-09","Squat",245,3,3,"Low back feeling a bit meh"
1033,"Friday","2022-12-09","Squat",225,5,5,""
1034,"Friday","2022-12-09","Squat",190,5,5,""
1035,"Friday","2022-12-09","Squat",135,5,5,"Going for 270 at 5, low bar, try front squat  when doing high rep"
1036,"Monday","2022-12-12","Squat",275,5,5,""
1037,"Monday","2022-12-12","Squat",240,5,5,""
1038,"Monday","2022-12-12","Squat",205,5,5,"Did 5, back feeling a bit fragile still, did not want to stress it this week, form started failing on slow reps. Going to have 2.2g protein per kg of weight every day"
1039,"Monday","2022-12-12","Bench",200,1,1,"1 rep left in the tank :S might need to adjust"
1040,"Monday","2022-12-12","Bench",185,5,5,"That was tough just got the last rep"
1041,"Monday","2022-12-12","Squat",170,5,5,""
1042,"Monday","2022-12-12","Bench",150,5,5,""
1043,"Monday","2022-12-12","Squat",140,5,5,"Restarting Madcow because I was not recovering well with BBB and also did not like 2x week squats because form was lacking"
1044,"Monday","2022-12-12","Row",135,5,5,"Pendlay Row"
1045,"Monday","2022-12-12","Row",135,5,5,""
1046,"Monday","2022-12-12","Row",135,5,5,""
1047,"Monday","2022-12-12","Row",135,5,5,""
1048,"Monday","2022-12-12","Row",135,11,11,"Tried to do as many as I could"
1049,"Monday","2022-12-12","Bench",125,5,5,""
1050,"Monday","2022-12-12","Bench",100,5,5,"Easy"
1051,"Monday","2022-12-12","Bicep Curl",55,25,25,"3/7 method, 3,4,5,6,7 (15 sec in between) after 7 rest 2.5mins then do again"
1052,"Monday","2022-12-12","Bicep Curl",55,25,25,""
1053,"Wednesday","2022-12-14","Deadlift",310,5,5,"No grips 5 min rest"
1054,"Wednesday","2022-12-14","Deadlift",270,5,5,""
1055,"Wednesday","2022-12-14","Deadlift",235,5,5,"Belt, feeling a bit hard but not to hard"
1056,"Wednesday","2022-12-14","Squat",205,5,5,""
1057,"Wednesday","2022-12-14","Squat",205,5,5,""
1058,"Wednesday","2022-12-14","Deadlift",195,5,5,""
1059,"Wednesday","2022-12-14","Squat",185,5,5,""
1060,"Wednesday","2022-12-14","Squat",140,5,5,""
1061,"Wednesday","2022-12-14","Press",125,5,5,"Did 1 and then rested, then smashed 4 more"
1062,"Wednesday","2022-12-14","Press",110,5,5,"5th felt like 0 left in the tank"
1063,"Wednesday","2022-12-14","Press",95,5,5,""
1064,"Wednesday","2022-12-14","Press",80,5,5,""
1065,"Saturday","2022-12-17","Squat",205,5,5,""
1066,"Saturday","2022-12-17","Squat",185,8,8,""
1067,"Saturday","2022-12-17","Row",140,5,5,""
1068,"Saturday","2022-12-17","Row",140,5,5,""
1069,"Saturday","2022-12-17","Row",140,5,5,""
1070,"Saturday","2022-12-17","Row",140,5,5,""
1071,"Saturday","2022-12-17","Squat",140,5,5,"3 low bar 2 high bar"
1072,"Saturday","2022-12-17","Squat",140,5,5,"Hip pain, trying closer feet stance"
1073,"Saturday","2022-12-17","Squat",140,5,5,""
1074,"Saturday","2022-12-17","Bench",135,5,5,""
1075,"Saturday","2022-12-17","Bench",135,5,5,""
1076,"Saturday","2022-12-17","Bench",135,5,5,""
1077,"Saturday","2022-12-17","Bench",135,5,5,""
1078,"Saturday","2022-12-17","Row",135,5,5,""
1079,"Saturday","2022-12-17","Squat",95,5,5,"High bar"
1080,"Monday","2022-12-19","Bench",115,10,10,"Still sore from Sat workout, next week do 135 x 10"
1081,"Monday","2022-12-19","Bench",115,10,10,""
1082,"Monday","2022-12-19","Bench",115,10,10,""
1083,"Monday","2022-12-19","Bench",115,10,10,"10th one really  burning prob 2 left in tank"
1084,"Monday","2022-12-19","Bench",115,10,10,"10th one really  burning prob 1 left in tank"
1085,"Monday","2022-12-19","Press",115,3,3,"Going for 5 sets of 5"
1086,"Monday","2022-12-19","Press",115,3,3,""
1087,"Monday","2022-12-19","Press",115,3,3,""
1088,"Monday","2022-12-19","Press",115,3,3,""
1089,"Monday","2022-12-19","Press",115,3,3,""
1090,"Monday","2022-12-19","Row",115,10,10,""
1091,"Monday","2022-12-19","Row",115,10,10,""
1092,"Monday","2022-12-19","Row",115,10,10,""
1093,"Monday","2022-12-19","Row",115,10,10,"10th one really  burning prob 2 left in tank"
1094,"Monday","2022-12-19","Row",115,10,10,"last 4 were really hard, did 2 rest for 2 sec then last 2"
1095,"Monday","2022-12-19","Press",95,5,5,""
1096,"Monday","2022-12-19","Press",65,5,5,"Added intensity to tracker"
1097,"Thursday","2022-12-22","Deadlift",320,0,0,"Tapped out, need to slowly get back into DL "
1098,"Thursday","2022-12-22","Deadlift",280,5,5,"Felt good, my upper back was tearing I could feel it, not bad but I could feel it "
1099,"Thursday","2022-12-22","Deadlift",240,5,5,""
1100,"Thursday","2022-12-22","Deadlift",225,5,5,""
1101,"Thursday","2022-12-22","Squat",210,5,5,""
1102,"Thursday","2022-12-22","Squat",210,5,5,""
1103,"Thursday","2022-12-22","Squat",185,5,5,""
1104,"Thursday","2022-12-22","Squat",185,5,5,""
1105,"Thursday","2022-12-22","Squat",185,6,6,""
1106,"Thursday","2022-12-22","Squat",135,5,5,"Madcow"
1107,"Thursday","2022-12-22","Press",110,3,3,""
1108,"Thursday","2022-12-22","Press",110,4,4,"Recalculated so that 125 was 1RM"
1109,"Thursday","2022-12-22","Press",95,5,5,""
1110,"Thursday","2022-12-22","Press",80,5,5,""
1111,"Saturday","2022-12-24","Squat",285,3,3,"Need to check form"
1112,"Saturday","2022-12-24","Squat",240,4,4,"Did 4 instead of 5"
1113,"Saturday","2022-12-24","Bench",210,1,1,"Form was horrible, glutes were off bench, so need to fix."
1114,"Saturday","2022-12-24","Squat",205,5,5,""
1115,"Saturday","2022-12-24","Squat",205,8,8,""
1116,"Saturday","2022-12-24","Bench",175,5,5,"That was hard"
1117,"Saturday","2022-12-24","Squat",170,5,5,""
1118,"Saturday","2022-12-24","Bench",150,5,5,""
1119,"Saturday","2022-12-24","Bench",150,8,8,""
1120,"Saturday","2022-12-24","Row",145,4,4,""
1121,"Saturday","2022-12-24","Squat",140,5,5,"Knees have been a bit sore for the last week so doing low bar "
1122,"Saturday","2022-12-24","Row",135,5,5,""
1123,"Saturday","2022-12-24","Row",135,5,5,""
1124,"Saturday","2022-12-24","Row",135,5,5,""
1125,"Saturday","2022-12-24","Row",135,5,5,""
1126,"Saturday","2022-12-24","Row",135,8,8,""
1127,"Saturday","2022-12-24","Bench",125,5,5,""
1128,"Saturday","2022-12-24","Bench",100,5,5,""
1129,"Monday","2023-01-02","Squat",245,5,5,""
1130,"Monday","2023-01-02","Squat",210,5,5,""
1131,"Monday","2023-01-02","Squat",210,5,5,""
1132,"Monday","2023-01-02","Squat",170,5,5,""
1133,"Monday","2023-01-02","Squat",140,5,5,""
1134,"Tuesday","2023-01-03","Bench",185,3,3,""
1135,"Tuesday","2023-01-03","Bench",185,3,3,""
1136,"Tuesday","2023-01-03","Bench",185,3,3,""
1137,"Tuesday","2023-01-03","Bench",155,5,5,""
1138,"Tuesday","2023-01-03","Row",140,5,5,""
1139,"Tuesday","2023-01-03","Bench",135,5,5,""
1140,"Tuesday","2023-01-03","Bench",135,6,6,""
1141,"Tuesday","2023-01-03","Row",125,5,5,""
1142,"Tuesday","2023-01-03","Row",105,5,5,""
1143,"Tuesday","2023-01-03","Row",90,5,5,""
1144,"Tuesday","2023-01-03","Row",70,5,5,""
1145,"Thursday","2023-01-05","Deadlift",330,1,1,""
1146,"Thursday","2023-01-05","Deadlift",280,5,5,""
1147,"Thursday","2023-01-05","Deadlift",240,5,5,""
1148,"Thursday","2023-01-05","Deadlift",200,5,5,""
1149,"Thursday","2023-01-05","Deadlift",180,5,5,""
1150,"Thursday","2023-01-05","Deadlift",135,5,5,""
1151,"Thursday","2023-01-05","Press",100,5,5,""
1152,"Thursday","2023-01-05","Press",100,2,2,""
1153,"Thursday","2023-01-05","Press",100,3,3,""
1154,"Thursday","2023-01-05","Press",100,2,2,""
1155,"Thursday","2023-01-05","Press",95,5,5,""
1156,"Thursday","2023-01-05","Press",80,5,5,""
1157,"Thursday","2023-01-05","Press",65,5,5,""
1158,"Thursday","2023-01-05","Squat",65,10,10,""
1159,"Thursday","2023-01-05","Squat",65,10,10,""
1160,"Thursday","2023-01-05","Squat",65,10,10,""
1161,"Thursday","2023-01-05","Press",45,10,10,""
1162,"Thursday","2023-01-05","Squat",45,10,10,""
1163,"Thursday","2023-01-05","Squat",45,10,10,""
1164,"Saturday","2023-01-07","Squat",280,3,3,""
1165,"Saturday","2023-01-07","Squat",240,5,5,""
1166,"Saturday","2023-01-07","Bench",205,1,1,""
1167,"Saturday","2023-01-07","Squat",205,5,5,""
1168,"Saturday","2023-01-07","Squat",205,8,8,""
1169,"Saturday","2023-01-07","Bench",175,4,4,""
1170,"Saturday","2023-01-07","Squat",170,5,5,""
1171,"Saturday","2023-01-07","Bench",150,5,5,""
1172,"Saturday","2023-01-07","Bench",150,10,10,""
1173,"Saturday","2023-01-07","Row",145,8,8,""
1174,"Saturday","2023-01-07","Row",145,7,7,""
1175,"Saturday","2023-01-07","Row",145,5,5,""
1176,"Saturday","2023-01-07","Squat",140,5,5,""
1177,"Saturday","2023-01-07","Row",135,5,5,""
1178,"Saturday","2023-01-07","Row",135,8,8,""
1179,"Saturday","2023-01-07","Row",135,8,8,""
1180,"Saturday","2023-01-07","Bench",125,5,5,""
1181,"Saturday","2023-01-07","Bench",100,5,5,""
1182,"Tuesday","2023-01-10","Bench",185,2,2,"Low back hurting for some reason, feeling very weak prob from keto and low cal"
1183,"Tuesday","2023-01-10","Bench",155,5,5,""
1184,"Tuesday","2023-01-10","Bench",155,5,5,""
1185,"Tuesday","2023-01-10","Bench",155,5,5,""
1186,"Tuesday","2023-01-10","Bench",155,6,6,"AMRAP"
1187,"Tuesday","2023-01-10","Press",95,5,5,"Try and do 5 sets of same weight before increasing weight"
1188,"Tuesday","2023-01-10","Press",95,5,5,""
1189,"Tuesday","2023-01-10","Press",95,5,5,""
1190,"Tuesday","2023-01-10","Press",95,5,5,""
1191,"Tuesday","2023-01-10","Press",95,6,6,"AMRAP"
1192,"Wednesday","2023-01-11","Deadlift",330,2,2,""
1193,"Wednesday","2023-01-11","Deadlift",330,3,3,"AMRAP at least 5 in total for max weight"
1194,"Wednesday","2023-01-11","Deadlift",300,3,3,""
1195,"Wednesday","2023-01-11","Deadlift",275,2,2,""
1196,"Wednesday","2023-01-11","Deadlift",225,5,5,""
1197,"Wednesday","2023-01-11","Deadlift",185,5,5,""
1198,"Wednesday","2023-01-11","Row",165,5,5,""
1199,"Wednesday","2023-01-11","Row",165,5,5,""
1200,"Wednesday","2023-01-11","Row",165,5,5,""
1201,"Wednesday","2023-01-11","Row",165,5,5,""
1202,"Wednesday","2023-01-11","Row",165,6,6,"Sumo stance allowed for straight back"
1203,"Wednesday","2023-01-11","Bicep Curl",95,8,8,"AMRAP"
1204,"Wednesday","2023-01-11","Bicep Curl",65,8,8,"AMRAP"
1205,"Thursday","2023-01-12","Deadlift",135,8,8,""
1206,"Thursday","2023-01-12","Deadlift",135,8,8,""
1207,"Thursday","2023-01-12","Deadlift",135,8,8,""
1208,"Thursday","2023-01-12","Deadlift",135,8,8,""
1209,"Thursday","2023-01-12","Deadlift",135,8,8,""
1210,"Thursday","2023-01-12","Squat",135,8,8,"Working on high bar form today"
1211,"Thursday","2023-01-12","Squat",135,6,6,"front squat, felt better than high bar squat"
1212,"Thursday","2023-01-12","Squat",135,6,6,""
1213,"Thursday","2023-01-12","Squat",135,6,6,""
1214,"Thursday","2023-01-12","Squat",135,6,6,""
1215,"Thursday","2023-01-12","Abs",1,16,16,""
1216,"Thursday","2023-01-12","Abs",1,16,16,""
1217,"Thursday","2023-01-12","Abs",1,16,16,""
1218,"Thursday","2023-01-12","Abs",1,16,16,""
1219,"Thursday","2023-01-12","Abs",1,16,16,""
1220,"Friday","2023-01-13","Bench",160,5,5,""
1221,"Friday","2023-01-13","Bench",160,5,5,""
1222,"Friday","2023-01-13","Bench",160,4,4,""
1223,"Friday","2023-01-13","Bench",160,5,5,""
1224,"Friday","2023-01-13","Bench",160,5,5,""
1225,"Friday","2023-01-13","Press",100,5,5,""
1226,"Friday","2023-01-13","Press",100,5,5,""
1227,"Friday","2023-01-13","Press",100,5,5,""
1228,"Friday","2023-01-13","Press",100,5,5,""
1229,"Friday","2023-01-13","Press",100,5,5,""
1230,"Monday","2023-01-16","Press",110,5,5,""
1231,"Monday","2023-01-16","Press",110,5,5,""
1232,"Monday","2023-01-16","Press",110,4,4,""
1233,"Monday","2023-01-16","Press",110,4,4,""
1234,"Monday","2023-01-16","Press",110,4,4,"Stick to same weight until you can do 8 reps and then increase weight"
