"","Id","Day","Date","Exercise","Load","RepTarget","RepActual","Note"
"1740",1740,"Thursday","2023-05-25","Deadlift",305,4,4,"B - 3x5"
"1741",1741,"Thursday","2023-05-25","Deadlift",305,4,4,"B - 3x5"
"1742",1742,"Thursday","2023-05-25","Deadlift",305,4,4,"B - 3x5"
"1743",1743,"Thursday","2023-05-25","Row",135,10,10,"B - 3x10-12"
"1744",1744,"Thursday","2023-05-25","Row",135,10,10,"B - 3x10-12"
"1745",1745,"Thursday","2023-05-25","Row",135,10,10,"B - 3x10-12"
"1746",1746,"Thursday","2023-05-25","Press",116,4,4,"B - 3x5 "
"1747",1747,"Thursday","2023-05-25","Press",116,2,2,"B - 3x5"
"1748",1748,"Thursday","2023-05-25","Press",116,3,3,"B - 3x5"
"1749",1749,"Thursday","2023-05-25","Press",116,3,3,"B - 3x5"
"1750",1750,"Thursday","2023-05-25","Farmers Carry",90,50,50,"B - 3x50 with 1/2 bodyweight"
"1751",1751,"Thursday","2023-05-25","Farmers Carry",90,50,50,"B - 3x50 with 1/2 bodyweight"
"1752",1752,"Thursday","2023-05-25","Farmers Carry",90,50,50,"B - 3x50 with 1/2 bodyweight"
"1753",1753,"Thursday","2023-05-25","Bicep Curl",65,30,30,"B"
"1754",1754,"Thursday","2023-05-25","Reverse Lunge",45,10,10,"B - 3x10"
"1755",1755,"Thursday","2023-05-25","Reverse Lunge",45,10,10,"B - 3x10"
"1756",1756,"Thursday","2023-05-25","Reverse Lunge",45,10,10,"B - 3x10"
"1757",1757,"Thursday","2023-05-25","Face Pulls",1,15,15,"B - 2x12"
"1758",1758,"Thursday","2023-05-25","Face Pulls",1,15,15,"B - 2x12"
"1759",1759,"Tuesday","2023-05-30","Squat",250,4,4,"A - 3x5"
"1760",1760,"Tuesday","2023-05-30","Squat",250,5,5,"A - 3x5"
"1761",1761,"Tuesday","2023-05-30","Squat",250,5,5,"A - 3x5"
"1762",1762,"Tuesday","2023-05-30","Row",140,10,10,"A - 3x6-10"
"1763",1763,"Tuesday","2023-05-30","Row",140,10,10,"A - 3x6-10"
"1764",1764,"Tuesday","2023-05-30","Row",140,10,10,"A - 3x6-10"
"1765",1765,"Tuesday","2023-05-30","Hip Thrusts",140,10,10,"A - 3x10-12"
"1766",1766,"Tuesday","2023-05-30","Hip Thrusts",140,10,10,"A - 3x10-12"
"1767",1767,"Tuesday","2023-05-30","Hip Thrusts",140,12,12,"A - 3x10-12"
"1768",1768,"Tuesday","2023-05-30","Bench",135,8,8,"A - 3x5"
"1769",1769,"Tuesday","2023-05-30","Bench",135,8,8,"A - 3x5"
"1770",1770,"Tuesday","2023-05-30","Bench",135,8,8,"A - 3x5"
"1771",1771,"Tuesday","2023-05-30","Farmers Carry",90,60,60,"A - 3x50 with 1/2 bodyweight"
"1772",1772,"Tuesday","2023-05-30","Farmers Carry",90,60,60,"A - 3x50 with 1/2 bodyweight"
"1773",1773,"Tuesday","2023-05-30","Farmers Carry",90,60,60,"A - 3x50 with 1/2 bodyweight"
"1774",1774,"Tuesday","2023-05-30","Bicep Curl",80,12,12,"A"
"1775",1775,"Tuesday","2023-05-30","Bicep Curl",80,12,12,"A"
"1776",1776,"Tuesday","2023-05-30","Bicep Curl",80,12,12,"A"
"1777",1777,"Tuesday","2023-05-30","Face Pulls",1,15,15,"A - 2x12"
"1778",1778,"Tuesday","2023-05-30","Face Pulls",1,15,15,"A - 2x12"
"1779",1779,"Thursday","2023-06-01","Deadlift",310,1,1,"B - 3x5"
"1780",1780,"Thursday","2023-06-01","Deadlift",310,4,4,"B - 3x5"
"1781",1781,"Thursday","2023-06-01","Deadlift",310,3,3,"B - 3x5"
"1782",1782,"Thursday","2023-06-01","Press",116.5,3,3,"B - 3x5 "
"1783",1783,"Thursday","2023-06-01","Press",116.5,3,3,"B - 3x5"
"1784",1784,"Thursday","2023-06-01","Press",116.5,2,2,"B - 3x5"
"1785",1785,"Thursday","2023-06-01","Press",116.5,2,2,"B - 3x5"
"1786",1786,"Thursday","2023-06-01","Bicep Curl",85,9,9,"B"
"1787",1787,"Thursday","2023-06-01","Bicep Curl",85,8,8,"B"
"1788",1788,"Thursday","2023-06-01","Bicep Curl",85,8,8,"B"
"1789",1789,"Thursday","2023-06-01","Reverse Lunge",50,10,10,"B - 3x10"
"1790",1790,"Thursday","2023-06-01","Reverse Lunge",50,10,10,"B - 3x10"
"1791",1791,"Thursday","2023-06-01","Reverse Lunge",50,11,11,"B - 3x10"
"1792",1792,"Thursday","2023-06-01","Pushups",1,25,25,"Started pushup challenge"
"1793",1793,"Thursday","2023-06-01","Pushups",1,26,26,""
"1794",1794,"Thursday","2023-06-01","Pushups",1,20,20,""
"1795",1795,"Thursday","2023-06-01","Pushups",1,20,20,""
"1796",1796,"Monday","2023-06-05","Deadlift",295,5,5,""
"1797",1797,"Monday","2023-06-05","Deadlift",245,5,5,""
"1798",1798,"Monday","2023-06-05","Deadlift",225,5,5,"Back on 531 BBB Mon, Tue, Thu, Fri"
"1799",1799,"Monday","2023-06-05","Squat",135,10,10,""
"1800",1800,"Monday","2023-06-05","Squat",135,10,10,""
"1801",1801,"Monday","2023-06-05","Squat",135,10,10,""
"1802",1802,"Monday","2023-06-05","Squat",135,10,10,""
"1803",1803,"Monday","2023-06-05","Squat",135,11,11,""
"1804",1804,"Monday","2023-06-05","Bicep Curl",95,10,10,""
"1805",1805,"Monday","2023-06-05","Bicep Curl",85,10,10,""
"1806",1806,"Monday","2023-06-05","Bicep Curl",85,10,10,""
"1807",1807,"Monday","2023-06-05","Abs",1,20,20,""
"1808",1808,"Monday","2023-06-05","Abs",1,20,20,""
"1809",1809,"Monday","2023-06-05","Abs",1,20,20,""
"1810",1810,"Monday","2023-06-05","Abs",1,20,20,""
"1811",1811,"Monday","2023-06-05","Abs",1,20,20,""
"1812",1812,"Monday","2023-06-05","Pushups",1,20,20,""
"1813",1813,"Monday","2023-06-05","Pushups",1,20,20,""
"1814",1814,"Monday","2023-06-05","Pushups",1,20,20,""
"1815",1815,"Monday","2023-06-05","Pushups",1,20,20,""
"1816",1816,"Monday","2023-06-05","Pushups",1,20,20,""
"1817",1817,"Monday","2023-06-05","Pushups",1,30,30,""
"1818",1818,"Monday","2023-06-05","Pushups",1,30,30,""
"1819",1819,"Monday","2023-06-05","Pushups",1,20,20,""
"1820",1820,"Monday","2023-06-05","Pushups",1,20,20,""
"1821",1821,"Monday","2023-06-05","Pushups",1,20,20,""
"1822",1822,"Monday","2023-06-05","Pushups",1,20,20,""
"1823",1823,"Monday","2023-06-05","Pushups",1,20,20,""
"1824",1824,"Monday","2023-06-05","Pushups",1,30,30,""
"1825",1825,"Monday","2023-06-05","Pushups",1,30,30,""
"1826",1826,"Tuesday","2023-06-06","Bench",165,4,4,"Shoulder giving out "
"1827",1827,"Tuesday","2023-06-06","Bench",145,5,5,""
"1828",1828,"Tuesday","2023-06-06","Row",145,10,10,""
"1829",1829,"Tuesday","2023-06-06","Row",145,10,10,""
"1830",1830,"Tuesday","2023-06-06","Row",145,10,10,""
"1831",1831,"Tuesday","2023-06-06","Row",145,10,10,""
"1832",1832,"Tuesday","2023-06-06","Row",145,10,10,""
"1833",1833,"Tuesday","2023-06-06","Bench",135,5,5,"Right shoulder still hurting :S, when benching higher up over the nipple it feels better"
"1834",1834,"Tuesday","2023-06-06","Bicep Curl",95,10,10,""
"1835",1835,"Tuesday","2023-06-06","Press",75,10,10,""
"1836",1836,"Tuesday","2023-06-06","Press",75,10,10,""
"1837",1837,"Tuesday","2023-06-06","Press",75,11,11,""
"1838",1838,"Tuesday","2023-06-06","Press",75,10,10,""
"1839",1839,"Tuesday","2023-06-06","Press",75,11,11,""
"1840",1840,"Saturday","2023-06-10","Squat",250,5,5,""
"1841",1841,"Saturday","2023-06-10","Squat",225,5,5,""
"1842",1842,"Saturday","2023-06-10","Squat",225,5,5,""
"1843",1843,"Saturday","2023-06-10","Deadlift",155,10,10,""
"1844",1844,"Saturday","2023-06-10","Deadlift",155,13,13,""
"1845",1845,"Saturday","2023-06-10","Deadlift",155,12,12,""
"1846",1846,"Saturday","2023-06-10","Deadlift",155,10,10,""
"1847",1847,"Saturday","2023-06-10","Deadlift",155,10,10,"That felt hard I may regret starting so heavy :S "
"1848",1848,"Saturday","2023-06-10","Bicep Curl",95,10,10,""
"1849",1849,"Saturday","2023-06-10","Bicep Curl",95,11,11,""
"1850",1850,"Saturday","2023-06-10","Abs",1,22,22,""
"1851",1851,"Saturday","2023-06-10","Abs",1,22,22,""
"1852",1852,"Saturday","2023-06-10","Abs",1,22,22,""
"1853",1853,"Saturday","2023-06-10","Abs",1,22,22,""
"1854",1854,"Saturday","2023-06-10","Abs",1,22,22,""
"1855",1855,"Saturday","2023-06-10","Pushups",1,40,40,""
"1856",1856,"Saturday","2023-06-10","Pushups",1,40,40,""
"1857",1857,"Saturday","2023-06-10","Pushups",1,40,40,""
"1858",1858,"Saturday","2023-06-10","Pushups",1,40,40,""
"1859",1859,"Saturday","2023-06-10","Pushups",1,40,40,""
"1860",1860,"Tuesday","2023-06-13","Deadlift",295,5,5,""
"1861",1861,"Tuesday","2023-06-13","Deadlift",245,5,5,""
"1862",1862,"Tuesday","2023-06-13","Deadlift",225,5,5,""
"1863",1863,"Tuesday","2023-06-13","Squat",135,10,10,""
"1864",1864,"Tuesday","2023-06-13","Squat",135,10,10,""
"1865",1865,"Tuesday","2023-06-13","Squat",135,10,10,""
"1866",1866,"Tuesday","2023-06-13","Squat",135,10,10,""
"1867",1867,"Tuesday","2023-06-13","Squat",135,11,11,""
"1868",1868,"Tuesday","2023-06-13","Bicep Curl",95,10,10,""
"1869",1869,"Tuesday","2023-06-13","Bicep Curl",85,10,10,""
"1870",1870,"Tuesday","2023-06-13","Bicep Curl",85,10,10,""
"1871",1871,"Tuesday","2023-06-13","Abs",1,20,20,""
"1872",1872,"Tuesday","2023-06-13","Abs",1,20,20,""
"1873",1873,"Tuesday","2023-06-13","Abs",1,20,20,""
"1874",1874,"Tuesday","2023-06-13","Abs",1,20,20,""
"1875",1875,"Tuesday","2023-06-13","Abs",1,20,20,""
"1876",1876,"Tuesday","2023-06-13","Pushups",1,20,20,"Was sick for the week so took week off"
"1877",1877,"Monday","2023-06-19","Deadlift",330,1,1,"Barely locked out but did it "
"1878",1878,"Monday","2023-06-19","Deadlift",295,3,3,""
"1879",1879,"Monday","2023-06-19","Deadlift",275,5,5,""
"1880",1880,"Monday","2023-06-19","Squat",145,10,10,""
"1881",1881,"Monday","2023-06-19","Squat",145,10,10,""
"1882",1882,"Monday","2023-06-19","Squat",145,10,10,""
"1883",1883,"Monday","2023-06-19","Squat",145,10,10,""
"1884",1884,"Monday","2023-06-19","Squat",145,10,10,""
"1885",1885,"Monday","2023-06-19","Abs",1,21,22,""
"1886",1886,"Monday","2023-06-19","Abs",1,21,22,""
"1887",1887,"Monday","2023-06-19","Abs",1,21,22,""
"1888",1888,"Monday","2023-06-19","Abs",1,21,22,""
"1889",1889,"Monday","2023-06-19","Abs",1,21,22,""
"1890",1890,"Tuesday","2023-06-20","Bench",190,1,1,"Closer grip does not hurt shoulder"
"1891",1891,"Tuesday","2023-06-20","Bench",165,3,3,""
"1892",1892,"Tuesday","2023-06-20","Row",150,8,NA,""
"1893",1893,"Tuesday","2023-06-20","Row",150,10,8,""
"1894",1894,"Tuesday","2023-06-20","Row",150,10,9,""
"1895",1895,"Tuesday","2023-06-20","Row",150,10,10,""
"1896",1896,"Tuesday","2023-06-20","Row",150,10,10,""
"1897",1897,"Tuesday","2023-06-20","Bench",145,5,5,""
"1898",1898,"Tuesday","2023-06-20","Press",75,10,11,""
"1899",1899,"Tuesday","2023-06-20","Press",75,10,11,""
"1900",1900,"Tuesday","2023-06-20","Press",75,10,10,""
"1901",1901,"Tuesday","2023-06-20","Press",75,10,10,""
"1902",1902,"Tuesday","2023-06-20","Press",75,10,10,""
"1903",1903,"Thursday","2023-06-22","Squat",290,1,1,""
"1904",1904,"Thursday","2023-06-22","Squat",250,3,3,""
"1905",1905,"Thursday","2023-06-22","Squat",225,5,5,""
"1906",1906,"Thursday","2023-06-22","Deadlift",185,10,12,"10"
"1907",1907,"Thursday","2023-06-22","Deadlift",185,10,10,""
"1908",1908,"Thursday","2023-06-22","Deadlift",185,10,10,""
"1909",1909,"Thursday","2023-06-22","Deadlift",185,10,10,""
"1910",1910,"Thursday","2023-06-22","Deadlift",185,10,10,""
"1911",1911,"Thursday","2023-06-22","Abs",1,10,22,""
"1912",1912,"Thursday","2023-06-22","Abs",1,10,22,""
"1913",1913,"Thursday","2023-06-22","Abs",1,10,22,""
"1914",1914,"Thursday","2023-06-22","Abs",1,10,22,""
"1915",1915,"Thursday","2023-06-22","Abs",1,10,22,""
"1916",1916,"Tuesday","2023-06-27","Bench",135,10,8,"Doing it with legs on the bench and it is a lot harder "
"1917",1917,"Tuesday","2023-06-27","Bench",135,10,6,""
"1918",1918,"Tuesday","2023-06-27","Bench",135,10,6,""
"1919",1919,"Tuesday","2023-06-27","Bench",135,10,6,""
"1920",1920,"Tuesday","2023-06-27","Bench",135,10,6,""
"1921",1921,"Tuesday","2023-06-27","Row",135,10,10,""
"1922",1922,"Tuesday","2023-06-27","Row",135,10,10,""
"1923",1923,"Tuesday","2023-06-27","Row",135,10,10,""
"1924",1924,"Tuesday","2023-06-27","Row",135,10,9,"Hips starting to hurt "
"1925",1925,"Tuesday","2023-06-27","Row",135,10,10,""
"1926",1926,"Tuesday","2023-06-27","Press",130,1,1,""
"1927",1927,"Tuesday","2023-06-27","Press",105,3,3,""
"1928",1928,"Tuesday","2023-06-27","Press",95,5,5,""
"1929",1929,"Monday","2023-07-03","Deadlift",305,5,5,"That was pushing it 🥵"
"1930",1930,"Monday","2023-07-03","Deadlift",275,5,5,""
"1931",1931,"Monday","2023-07-03","Deadlift",230,5,5,""
"1932",1932,"Monday","2023-07-03","Squat",155,10,9,"Hips hurting on 8th and 9th rep"
"1933",1933,"Monday","2023-07-03","Squat",155,10,10,"High bar feels better"
"1934",1934,"Monday","2023-07-03","Squat",155,10,10,"High bar feels better"
"1935",1935,"Monday","2023-07-03","Squat",155,10,10,"High bar"
"1936",1936,"Monday","2023-07-03","Squat",155,10,11,""
"1937",1937,"Monday","2023-07-03","Abs",1,23,23,""
"1938",1938,"Monday","2023-07-03","Abs",1,23,23,""
"1939",1939,"Monday","2023-07-03","Abs",1,23,23,""
"1940",1940,"Monday","2023-07-03","Abs",1,23,23,""
"1941",1941,"Monday","2023-07-03","Abs",1,23,23,""
"1942",1942,"Tuesday","2023-07-04","Bench",170,5,5,"Cheated the last 2 "
"1943",1943,"Tuesday","2023-07-04","Row",165,10,8,""
"1944",1944,"Tuesday","2023-07-04","Row",165,10,8,""
"1945",1945,"Tuesday","2023-07-04","Row",165,10,8,""
"1946",1946,"Tuesday","2023-07-04","Row",165,10,8,""
"1947",1947,"Tuesday","2023-07-04","Row",165,10,8,""
"1948",1948,"Tuesday","2023-07-04","Bench",150,5,5,""
"1949",1949,"Tuesday","2023-07-04","Bench",135,5,5,""
"1950",1950,"Tuesday","2023-07-04","Press",80,10,10,""
"1951",1951,"Tuesday","2023-07-04","Press",80,10,10,""
"1952",1952,"Tuesday","2023-07-04","Press",80,10,10,""
"1953",1953,"Tuesday","2023-07-04","Press",80,10,10,""
"1954",1954,"Tuesday","2023-07-04","Press",80,10,10,"Did 8 + 2 "
"1955",1955,"Thursday","2023-07-06","Squat",260,5,5,"Felt pretty hard, was shaking a little :S "
"1956",1956,"Thursday","2023-07-06","Squat",230,5,5,""
"1957",1957,"Thursday","2023-07-06","Squat",225,5,5,"Adductors sore from Mondays Workout"
"1958",1958,"Thursday","2023-07-06","Deadlift",190,10,10,""
"1959",1959,"Thursday","2023-07-06","Deadlift",190,10,10,""
"1960",1960,"Thursday","2023-07-06","Deadlift",190,10,10,""
"1961",1961,"Thursday","2023-07-06","Deadlift",190,10,10,""
"1962",1962,"Thursday","2023-07-06","Deadlift",190,10,12,""
"1963",1963,"Thursday","2023-07-06","Abs",1,24,24,""
"1964",1964,"Thursday","2023-07-06","Abs",1,24,24,""
"1965",1965,"Thursday","2023-07-06","Abs",1,24,24,""
"1966",1966,"Thursday","2023-07-06","Abs",1,24,24,""
"1967",1967,"Thursday","2023-07-06","Abs",1,24,30,""
"1968",1968,"Friday","2023-07-07","Bench",135,8,9,"Close grip, quick reps"
"1969",1969,"Friday","2023-07-07","Bench",135,6,9,""
"1970",1970,"Friday","2023-07-07","Bench",135,6,9,""
"1971",1971,"Friday","2023-07-07","Bench",135,6,10,""
"1972",1972,"Friday","2023-07-07","Bench",135,6,9,""
"1973",1973,"Friday","2023-07-07","Row",135,10,10,""
"1974",1974,"Friday","2023-07-07","Row",135,10,10,""
"1975",1975,"Friday","2023-07-07","Row",135,10,10,""
"1976",1976,"Friday","2023-07-07","Row",135,9,10,""
"1977",1977,"Friday","2023-07-07","Row",135,10,10,""
"1978",1978,"Friday","2023-07-07","Press",100,5,6,""
"1979",1979,"Friday","2023-07-07","Press",95,5,5,""
"1980",1980,"Friday","2023-07-07","Press",95,5,5,""
"1981",1981,"Monday","2023-07-10","Deadlift",320,3,3,""
"1982",1982,"Monday","2023-07-10","Deadlift",285,3,3,""
"1983",1983,"Monday","2023-07-10","Deadlift",250,3,3,""
"1984",1984,"Monday","2023-07-10","Squat",160,10,10,""
"1985",1985,"Monday","2023-07-10","Squat",160,10,10,""
"1986",1986,"Monday","2023-07-10","Squat",160,10,10,""
"1987",1987,"Monday","2023-07-10","Squat",160,10,10,""
"1988",1988,"Monday","2023-07-10","Squat",160,10,10,""
"1989",1989,"Monday","2023-07-10","Abs",24,10,24,""
"1990",1990,"Monday","2023-07-10","Abs",24,10,24,""
"1991",1991,"Monday","2023-07-10","Abs",24,10,24,""
"1992",1992,"Monday","2023-07-10","Abs",24,10,24,""
"1993",1993,"Monday","2023-07-10","Abs",24,10,24,""
"1994",1994,"Tuesday","2023-07-11","Bench",185,3,3,"Right shoulder did not enjoy that last rep :S "
"1995",1995,"Tuesday","2023-07-11","Row",165,10,0,""
"1996",1996,"Tuesday","2023-07-11","Row",165,10,0,""
"1997",1997,"Tuesday","2023-07-11","Row",165,10,0,""
"1998",1998,"Tuesday","2023-07-11","Row",165,10,0,""
"1999",1999,"Tuesday","2023-07-11","Row",165,10,0,""
"2000",2000,"Tuesday","2023-07-11","Bench",160,3,3,""
"2001",2001,"Tuesday","2023-07-11","Bench",140,3,5,""
"2002",2002,"Tuesday","2023-07-11","Press",95,10,8,""
"2003",2003,"Tuesday","2023-07-11","Press",95,10,7,""
"2004",2004,"Tuesday","2023-07-11","Press",95,10,7,""
"2005",2005,"Tuesday","2023-07-11","Press",95,10,7,""
"2006",2006,"Tuesday","2023-07-11","Press",95,10,7,""
"2007",2007,"Thursday","2023-07-13","Squat",280,3,3,"Did 1 + 2 almost died and failed on the last set, take it easyyy samurai"
"2008",2008,"Thursday","2023-07-13","Squat",250,3,3,""
"2009",2009,"Thursday","2023-07-13","Squat",225,3,3,""
"2010",2010,"Thursday","2023-07-13","Deadlift",195,10,10,""
"2011",2011,"Thursday","2023-07-13","Deadlift",195,10,10,""
"2012",2012,"Thursday","2023-07-13","Deadlift",195,10,10,""
"2013",2013,"Thursday","2023-07-13","Deadlift",195,10,10,"Grip starting to fail"
"2014",2014,"Thursday","2023-07-13","Deadlift",195,10,10,""
"2015",2015,"Thursday","2023-07-13","Abs",24,24,24,""
"2016",2016,"Thursday","2023-07-13","Abs",24,24,24,""
"2017",2017,"Thursday","2023-07-13","Abs",24,24,24,""
"2018",2018,"Thursday","2023-07-13","Abs",24,24,24,""
"2019",2019,"Thursday","2023-07-13","Abs",24,24,24,""
"2020",2020,"Friday","2023-07-14","Bench",140,10,8,""
"2021",2021,"Friday","2023-07-14","Bench",140,10,8,""
"2022",2022,"Friday","2023-07-14","Bench",140,10,8,""
"2023",2023,"Friday","2023-07-14","Bench",140,10,8,""
"2024",2024,"Friday","2023-07-14","Bench",140,10,NA,""
"2025",2025,"Friday","2023-07-14","Row",140,10,12,""
"2026",2026,"Friday","2023-07-14","Row",140,10,12,""
"2027",2027,"Friday","2023-07-14","Row",140,10,11,""
"2028",2028,"Friday","2023-07-14","Row",140,10,11,""
"2029",2029,"Friday","2023-07-14","Row",140,10,NA,""
"2030",2030,"Friday","2023-07-14","Press",125,3,3,""
"2031",2031,"Friday","2023-07-14","Press",110,3,3,""
"2032",2032,"Friday","2023-07-14","Press",110,3,3,""
"2033",2033,"Monday","2023-07-17","Deadlift",345,1,2,"Deep breaths + straps helped a lot :) "
"2034",2034,"Monday","2023-07-17","Deadlift",305,3,3,""
"2035",2035,"Monday","2023-07-17","Deadlift",275,5,5,""
"2036",2036,"Monday","2023-07-17","Squat",165,10,10,"High bar feels great no back pain or anything"
"2037",2037,"Monday","2023-07-17","Squat",165,10,10,"High bar feels great no back pain or anything"
"2038",2038,"Monday","2023-07-17","Squat",165,10,10,"High bar feels great no back pain or anything"
"2039",2039,"Monday","2023-07-17","Squat",165,10,10,"High bar feels great no back pain or anything"
"2040",2040,"Monday","2023-07-17","Squat",165,10,10,"High bar feels great no back pain or anything"
"2041",2041,"Monday","2023-07-17","Abs",25,25,25,""
"2042",2042,"Monday","2023-07-17","Abs",25,25,25,""
"2043",2043,"Monday","2023-07-17","Abs",25,25,25,""
"2044",2044,"Monday","2023-07-17","Abs",25,25,25,""
"2045",2045,"Monday","2023-07-17","Abs",25,25,25,""
"2046",2046,"Tuesday","2023-07-18","Bench",190,1,1,""
"2047",2047,"Tuesday","2023-07-18","Bench",170,3,3,""
"2048",2048,"Tuesday","2023-07-18","Row",170,10,10,""
"2049",2049,"Tuesday","2023-07-18","Row",170,10,8,""
"2050",2050,"Tuesday","2023-07-18","Row",170,10,7,""
"2051",2051,"Tuesday","2023-07-18","Row",170,10,8,""
"2052",2052,"Tuesday","2023-07-18","Row",170,10,6,""
"2053",2053,"Tuesday","2023-07-18","Bench",150,5,5,""
"2054",2054,"Tuesday","2023-07-18","Press",95,10,8,""
"2055",2055,"Tuesday","2023-07-18","Press",95,10,7,""
"2056",2056,"Tuesday","2023-07-18","Press",95,10,6,""
"2057",2057,"Tuesday","2023-07-18","Press",95,10,6,""
"2058",2058,"Tuesday","2023-07-18","Press",95,10,6,""
"2059",2059,"Thursday","2023-07-20","Squat",295,1,2,"Felt pretty good"
"2060",2060,"Thursday","2023-07-20","Squat",260,3,3,""
"2061",2061,"Thursday","2023-07-20","Squat",235,5,5,""
"2062",2062,"Thursday","2023-07-20","Deadlift",200,10,10,""
"2063",2063,"Thursday","2023-07-20","Deadlift",200,10,10,""
"2064",2064,"Thursday","2023-07-20","Deadlift",200,10,10,"7,3"
"2065",2065,"Thursday","2023-07-20","Deadlift",200,10,10,"4,5,1"
"2066",2066,"Thursday","2023-07-20","Deadlift",200,10,10,"4,6"
"2067",2067,"Thursday","2023-07-20","Abs",25,25,25,""
"2068",2068,"Thursday","2023-07-20","Abs",25,25,25,""
"2069",2069,"Thursday","2023-07-20","Abs",25,25,25,""
"2070",2070,"Thursday","2023-07-20","Abs",25,25,25,""
"2071",2071,"Thursday","2023-07-20","Abs",25,25,25,""
"2072",2072,"Friday","2023-07-21","Bench",145,10,8,""
"2073",2073,"Friday","2023-07-21","Bench",145,10,8,""
"2074",2074,"Friday","2023-07-21","Bench",145,10,8,""
"2075",2075,"Friday","2023-07-21","Bench",145,10,5,""
"2076",2076,"Friday","2023-07-21","Bench",145,10,8,""
"2077",2077,"Friday","2023-07-21","Row",145,10,10,""
"2078",2078,"Friday","2023-07-21","Row",145,10,10,""
"2079",2079,"Friday","2023-07-21","Row",145,10,10,""
"2080",2080,"Friday","2023-07-21","Row",145,10,10,""
"2081",2081,"Friday","2023-07-21","Row",145,10,10,""
"2082",2082,"Friday","2023-07-21","Press",135,1,1,""
"2083",2083,"Friday","2023-07-21","Press",120,3,3,""
"2084",2084,"Friday","2023-07-21","Press",105,5,5,""
"2085",2085,"Monday","2023-07-24","Deadlift",215,5,5,""
"2086",2086,"Monday","2023-07-24","Deadlift",185,5,5,""
"2087",2087,"Monday","2023-07-24","Squat",165,10,10,"3x10"
"2088",2088,"Monday","2023-07-24","Squat",165,10,10,""
"2089",2089,"Monday","2023-07-24","Squat",165,10,10,""
"2090",2090,"Monday","2023-07-24","Deadlift",145,5,5,""
"2091",2091,"Monday","2023-07-24","Abs",25,25,25,""
"2092",2092,"Monday","2023-07-24","Abs",25,25,25,""
"2093",2093,"Monday","2023-07-24","Abs",25,25,25,""
"2094",2094,"Tuesday","2023-07-25","Bench",120,5,6,""
"2095",2095,"Tuesday","2023-07-25","Bench",115,5,5,""
"2096",2096,"Tuesday","2023-07-25","Bench",115,5,5,""
"2097",2097,"Tuesday","2023-07-25","Press",95,10,10,""
"2098",2098,"Tuesday","2023-07-25","Press",95,10,5,""
"2099",2099,"Tuesday","2023-07-25","Press",95,10,7,""
"2100",2100,"Tuesday","2023-07-25","Press",95,10,5,""
"2101",2101,"Monday","2023-07-31","Deadlift",310,5,5,""
"2102",2102,"Monday","2023-07-31","Deadlift",275,5,5,""
"2103",2103,"Monday","2023-07-31","Deadlift",240,5,5,""
"2104",2104,"Monday","2023-07-31","Squat",170,10,10,""
"2105",2105,"Monday","2023-07-31","Squat",170,10,10,""
"2106",2106,"Monday","2023-07-31","Squat",170,10,10,""
"2107",2107,"Monday","2023-07-31","Squat",170,10,10,""
"2108",2108,"Monday","2023-07-31","Squat",170,10,11,""
"2109",2109,"Monday","2023-07-31","Abs",25,10,10,""
"2110",2110,"Monday","2023-07-31","Abs",25,10,10,""
"2111",2111,"Monday","2023-07-31","Abs",25,10,10,""
"2112",2112,"Monday","2023-07-31","Abs",25,10,10,""
"2113",2113,"Monday","2023-07-31","Abs",25,10,10,""
"2114",2114,"Tuesday","2023-08-01","Bench",185,5,5,"4 + 2"
"2115",2115,"Tuesday","2023-08-01","Bench",155,5,5,""
"2116",2116,"Tuesday","2023-08-01","Bench",135,5,5,""
"2117",2117,"Tuesday","2023-08-01","Press",95,10,10,""
"2118",2118,"Tuesday","2023-08-01","Press",95,5,6,""
"2119",2119,"Tuesday","2023-08-01","Press",95,7,8,""
"2120",2120,"Tuesday","2023-08-01","Press",95,5,6,""
"2121",2121,"Tuesday","2023-08-01","Press",95,10,10,""
"2122",2122,"Tuesday","2023-08-01","Row",95,10,15,"One side tbar style, feels good actually "
"2123",2123,"Tuesday","2023-08-01","Row",95,10,20,""
"2124",2124,"Tuesday","2023-08-01","Row",95,10,14,""
"2125",2125,"Tuesday","2023-08-01","Row",95,10,12,""
"2126",2126,"Tuesday","2023-08-01","Row",95,10,12,""
"2127",2127,"Friday","2023-08-04","Bench",145,10,10,""
"2128",2128,"Friday","2023-08-04","Bench",145,10,10,"6+4"
"2129",2129,"Friday","2023-08-04","Bench",145,10,7,"5+2"
"2130",2130,"Friday","2023-08-04","Bench",145,10,4,""
"2131",2131,"Friday","2023-08-04","Bench",145,10,7,""
"2132",2132,"Friday","2023-08-04","Row",145,10,10,""
"2133",2133,"Friday","2023-08-04","Row",145,10,10,""
"2134",2134,"Friday","2023-08-04","Row",145,10,10,""
"2135",2135,"Friday","2023-08-04","Row",145,10,10,""
"2136",2136,"Friday","2023-08-04","Row",145,10,10,""
"2137",2137,"Friday","2023-08-04","Press",125,5,5,"2+2+1 be careful with right wrist "
"2138",2138,"Friday","2023-08-04","Press",110,5,5,""
"2139",2139,"Friday","2023-08-04","Press",95,5,5,""
"2140",2140,"Monday","2023-08-07","Deadlift",330,3,2,"Almost fainted on third rep but failed so skipped."
"2141",2141,"Monday","2023-08-07","Deadlift",295,3,3,""
